date,open,high,low,close,volume,symbol,data_source
2026-04-20,128.34,129.85,128.25,129.85,33676027,UPCOMINDEX,vnstock_local_update
2026-04-21,129.65,130.19,128.65,129.31,48550985,UPCOMINDEX,vnstock_local_update
2026-04-22,129.24,129.71,128.35,128.7,24410309,UPCOMINDEX,vnstock_local_update
2026-04-23,128.73,129.31,127.62,128.29,43346158,UPCOMINDEX,vnstock_local_update
2026-04-24,127.84,129.77,127.13,127.61,45927131,UPCOMINDEX,vnstock_local_update
2026-04-28,127.62,128.27,126.86,127.65,49369630,UPCOMINDEX,vnstock_local_update
2026-04-29,127.77,128.12,126.88,127.78,28221150,UPCOMINDEX,vnstock_local_update
2026-05-04,127.68,128.43,127.35,127.8,28599673,UPCOMINDEX,vnstock_local_update
2026-05-05,127.66,128.03,126.81,127.38,28311135,UPCOMINDEX,vnstock_local_update
2026-05-06,127.33,128.2,126.82,128.2,44977830,UPCOMINDEX,vnstock_local_update
2026-05-07,128.07,129.16,127.55,127.98,33356313,UPCOMINDEX,vnstock_local_update
2026-05-08,128.07,128.36,126.89,127.44,55421366,UPCOMINDEX,vnstock_local_update
2026-05-11,127.48,128.06,127.02,127.36,34778097,UPCOMINDEX,vnstock_local_update
2026-05-12,127.26,127.39,126.3,127.21,21752402,UPCOMINDEX,vnstock_local_update
2026-05-13,126.64,127.0,125.6,126.67,54424130,UPCOMINDEX,vnstock_local_update
2026-05-14,126.44,126.78,126.31,126.59,32606465,UPCOMINDEX,vnstock_local_update
2026-05-15,126.3,127.26,126.11,126.61,61254638,UPCOMINDEX,vnstock_local_update
2026-05-18,125.66,126.76,125.4,125.98,51473027,UPCOMINDEX,vnstock_local_update
2026-05-19,125.84,126.57,125.83,126.07,52182295,UPCOMINDEX,vnstock_local_update
2026-05-20,126.14,126.46,124.6,125.85,82868869,UPCOMINDEX,vnstock_local_update
2026-05-21,125.62,126.47,125.46,125.96,20388621,UPCOMINDEX,vnstock_local_update
2026-05-22,126.1,126.29,124.88,126.13,53662336,UPCOMINDEX,vnstock_local_update
2026-05-25,125.9,126.34,125.67,126.34,29238356,UPCOMINDEX,vnstock_local_update
2026-05-26,126.28,126.53,125.82,126.21,26204686,UPCOMINDEX,vnstock_local_update
2026-05-27,126.29,126.8,125.72,126.09,42279184,UPCOMINDEX,vnstock_local_update
2026-05-28,126.17,126.36,125.44,125.5,26714243,UPCOMINDEX,vnstock_local_update
2026-05-29,125.61,125.92,124.91,125.29,40522081,UPCOMINDEX,vnstock_local_update
2026-06-01,125.31,125.95,125.26,125.77,21320642,UPCOMINDEX,vnstock_local_update
2026-06-02,125.92,126.47,125.51,125.72,23500649,UPCOMINDEX,vnstock_local_update
2026-06-03,125.96,125.98,125.46,125.97,31665969,UPCOMINDEX,vnstock_local_update
2026-06-04,125.13,126.17,124.65,125.89,22954623,UPCOMINDEX,vnstock_local_update
2026-06-05,125.89,126.18,124.88,124.9,38301422,UPCOMINDEX,vnstock_local_update
2026-06-08,125.35,125.74,124.16,124.62,18665299,UPCOMINDEX,vnstock_local_update
